time,open,high,low,close,EMA,EMA,Plot,Plot,Plot,Shapes,Shapes
1728999000,584.59,584.9,578.545,579.78,571.8598369123544,576.2125003716197,150,,,1,0
1729085400,579.78,582.83,578.96,582.3,572.8541381587968,577.3193184858707,170,,,1,0
1729171800,585.91,586.12,582.16,582.35,573.7585059531971,578.233987852076,128,,,1,0
1729258200,584.07,585.39,582.58,584.59,574.7900768147973,579.3896264244258,106,,,1,0
1729517400,583.85,584.85,580.6001,583.63,575.6319742610071,580.1606034381666,50,,,0,0
1729603800,581.05,584.5,580.38,583.32,576.3641671885302,580.7350391766818,29,,,0,0
1729690200,581.26,581.7086,574.415,577.99,576.5190084086702,580.2359411445578,9,,,0,0
1729776600,579.98,580.06,576.57,579.24,576.7781504649873,580.0548609364564,29,,,0,0
1729863000,581.51,584.46,578.08,579.04,576.9935647064171,579.8703407661916,31,,,0,0
1730122200,582.58,582.71,580.52,580.83,577.3589394962822,580.0448242632476,68,,,0,0
1730208600,579.85,582.907,578.43,581.77,577.7790404966363,580.3584925790208,61,,,0,0
1730295000,581.29,583.32,579.29,580.01,577.9915128302899,580.2951302919261,81,,,1,0
1730381400,575.56,575.63,568.44,568.64,577.1008925607385,578.176015693394,-15,,,0,1
1730467800,571.32,575.55,570.62,571.04,576.5236646978111,576.8785582945951,-9,,,0,1
1730730600,571.18,572.5,567.89,569.81,575.8842680599244,575.593365877396,-1,,,0,1
1730817000,570.74,576.74,570.52,576.7,575.961956816122,575.7945720815057,49,,,0,0
1730903400,589.2,591.93,585.39,591.04,577.3979609288723,578.5664680666865,388,,,1,0
1730989800,593.08,596.65,592.9999,595.61,579.1324408404083,581.6652920545617,148,,,1,0
1731076200,596.17,599.64,596.165,598.19,580.9474464746552,584.6697844082778,151,,,1,0
1731335400,599.81,600.17,597,598.76,582.6438801437356,587.2316417885909,286,,,1,0
1731421800,598.68,599.29,594.37,596.9,584.0016058443322,588.9895250997562,132,,,1,1
1731508200,597.37,599.23,594.96,597.19,585.2576433829672,590.4805205361641,122,,,1,1
1731594600,597.32,597.81,592.65,593.35,586.0283440131608,591.0022440750433,-2,,,0,1
1731681000,589.72,590.2,583.86,585.75,586.0018350595265,590.0472906068536,-73,,,0,1
1731940200,586.22,589.49,585.34,588.15,586.2064221967144,589.7023286783348,-40,,,0,1
1732026600,584.71,591.045,584.03,590.3,586.5962867494083,589.8109961913648,-36,,,0,1
1732113000,590.38,590.79,584.63,590.5,586.9680689637503,589.9362696111166,10,,,0,1
1732199400,593.4,595.12,587.45,593.67,587.6063481100598,590.6151296818226,74,,,1,0
1732285800,593.66,596.15,593.1525,595.51,588.3590768614827,591.5051061033095,138,,,1,0
1732545000,599.52,600.86,595.2,597.53,589.23249811277,592.6005413572532,315,,,1,0
1732631400,598.8,601.33,598.07,600.65,590.3198792448871,594.0640792922981,75,,,1,0
1732717800,600.46,600.85,597.28,598.83,591.1303669358502,594.9306103300621,104,,,1,0
1732890600,599.66,603.35,599.3805,602.55,592.2179510371978,596.3159539064144,104,,,1,0
1733149800,602.97,604.32,602.47,603.63,593.304812843179,597.6457804688845,88,,,1,0
1733236200,603.39,604.16,602.341,603.91,594.3148306676381,598.7847294745418,78,,,1,0
1733322600,605.63,607.91,604.95,607.66,595.5857991754822,600.3984150246251,94,,,1,0
1733409000,607.66,608.48,606.305,606.66,596.6404849682934,601.5368850201478,67,,,1,0
1733495400,607.44,609.07,607.02,607.81,597.7042483046464,602.6774513801209,50,,,0,0
1733754600,607.69,607.86,604.08,604.68,598.3686056089658,603.0415511291899,87,,,1,0
1733841000,605.37,605.8,602.13,602.8,598.7906431700167,602.9976327420644,44,,,0,0
1733927400,605.78,608.435,605.5,607.46,599.6162962014437,603.8089722435072,53,,,1,1
1734013800,606.58,607.16,604.33,604.33,600.0652203727348,603.9037045628696,9,,,0,1
1734100200,606.4,607.13,602.81,604.21,600.4599612896171,603.9593946423479,-33,,,0,1
1734359400,606,607.7795,605.21,606.79,601.0628221191774,604.474050161921,9,,,0,1
1734445800,604.19,605.17,602.885,604.29,601.3701723935415,604.4405864961171,-5,,,0,1
1734532200,603.98,606.405,585.89,586.28,599.9330131179661,601.1386616786413,-61,,,0,1
1734618600,591.36,593,585.85,586.1,598.6155832972074,598.404359555252,-113,,,0,1
1734705000,581.77,595.75,580.91,591.15,597.9045753641401,597.0853850906607,-63,,,0,1
1734964200,590.89,595.3,587.661,594.69,597.59842532946,596.6498605287223,-35,,,0,1
1735050600,596.06,601.34,595.47,601.3,597.9509562504638,597.495340432591,-35,,,0,1
1735223400,599.5,602.48,598.0825,601.34,598.2737223218483,598.1943694448472,22,,,0,0
1735309800,597.54,597.7761,590.7647,595.01,597.9628916245293,597.6153931821477,8,,,0,0
1735569000,587.89,591.74,584.41,588.22,597.034997184098,595.9071398763027,-25,,,0,1
1735655400,589.905,590.6399,584.42,586.08,595.9916641189458,594.1203871715204,0,,,0,0
1735828200,589.39,591.13,580.5,584.64,594.9105532504748,592.3966804130622,27,,,0,0
1735914600,587.53,592.6,586.43,591.95,594.6285957980487,592.3154657925054,31,,,0,0
1736173800,596.27,599.7,593.6,595.36,594.6982533410917,592.8690174665953,62,,,0,0
1736260200,597.42,597.75,586.78,588.63,594.120324451464,592.0982870181234,10,,,0,0
1736346600,588.7,590.5799,585.195,589.49,593.6793411703721,591.6240530148283,-44,,,0,1
1736519400,585.88,585.95,578.55,580.49,592.4232134398605,589.599679739405,-100,,,0,1
1736778600,575.77,581.75,575.35,581.39,591.3724312074929,588.1070106958769,-124,,,0,1
1736865000,584.36,585,578.35,582.19,590.4979139496364,587.0311905693538,-41,,,0,1
1736951400,590.325,593.94,589.195,592.78,590.7152554782425,588.0764286476532,23,,,0,0
1737037800,594.175,594.35,590.93,591.64,590.8033263850765,588.7243507117163,4,,,0,0
1737124200,596.96,599.36,595.61,597.58,591.4487238722121,590.3344687641315,27,,,0,0
1737469800,600.67,603.06,598.67,603.05,592.5536073129538,592.6463835342894,81,,,1,0
1737556200,605.92,607.82,605.36,606.44,593.8761209021962,595.1543138007822,64,,,0,0
1737642600,605.8,609.75,605.52,609.75,595.3879189115108,597.8080749279127,26,,,0,0
1737729000,609.81,610.78,606.8,607.97,596.5862123485098,599.6556976682922,51,,,0,0
1737988200,594.81,599.69,594.64,599.37,596.851334981985,599.6037526376936,20,,,0,0
1738074600,600.62,605.37,597.25,604.52,597.5816840313198,600.4976157944766,30,,,0,0
1738161000,603.72,604.13,599.22,601.81,597.9843807902417,600.7362311045717,30,,,0,0
1738247400,603.96,606.6,600.715,605.04,598.6563445245044,601.5187345401041,61,,,0,0
1738333800,607.5,609.96,601.05,601.82,598.9576450459803,601.573510078267,30,,,0,0
1738593000,592.67,600.29,590.49,597.77,598.8445359939822,600.8819627913093,-65,,,0,1
1738679400,597.83,602.3,597.28,601.78,599.1241039945553,601.0452422837985,24,,,0,0
1738765800,600.64,604.37,598.58,604.22,599.6094274236452,601.6224709594716,61,,,0,0
1738852200,605.99,606.4525,602.63,606.32,600.2485295737742,602.4765671486585,71,,,1,0
1738938600,606.89,608.13,600.05,600.77,600.298193423891,602.1662822125388,16,,,0,1
1739197800,604.03,605.4999,602.74,604.85,600.7316988120918,602.6542309011681,5,,,0,1
1739284200,602.55,605.86,602.43,605.31,601.1677274966545,603.1370980100467,-45,,,0,1
1739370600,599.2,604.55,598.51,603.36,601.376515354116,603.1776256445836,-42,,,0,1
1739457000,604.48,609.94,603.2,609.73,602.1720853203907,604.3689664364775,49,,,1,1
1739543400,609.94,610.99,609.07,609.7,602.8890295755916,605.3382452662089,68,,,1,0
1739889000,610.88,611.49,608.38,611.49,603.7081696160114,606.4567461268982,58,,,1,0
1739975400,610.08,613.23,609.56,612.93,604.5864391763913,607.6337013765531,26,,,0,1
1740061800,611.54,611.684,607.02,610.38,605.1382068738778,608.1330283989979,-10,,,0,1
1740148200,610.16,610.3,599.47,599.94,604.6431395525561,606.6433868719074,-14,,,0,1
1740407400,602.02,603.03,596.49,597.21,603.9352214999318,604.9282256224697,-82,,,0,1
1740493800,597.15,597.89,589.56,594.24,603.0118670713669,602.9849118729297,-89,,,0,1
1740580200,595.93,599.58,591.8556,594.54,602.2050225883795,601.4494733505788,-62,,,0,1
1740666600,596.85,598.02,584.65,585.05,600.5712109132958,598.4677509232008,-108,,,0,1
1740753000,585.56,594.72,582.44,594.18,599.9625241596485,597.6881598462552,-138,,,0,1
1741012200,596.18,597.34,579.9,583.77,598.4203790015868,595.1575853287543,-160,,,0,1
1741098600,579.71,585.39,572.25,576.86,596.3670095728642,591.8307516326172,-255,,,0,1
1741185000,576.69,584.88,573.0795,583.06,595.0996753278295,590.2360695175959,-57,,,0,1
1741271400,575.48,580.1736,570.12,572.71,592.9673252966076,587.0495114234875,-59,,,0,1
1741357800,570.9,577.39,565.63,575.92,591.3437705064545,585.0259638919443,-56,,,0,1
1741613400,567.59,569.54,555.59,560.58,588.4138876010778,580.581243184318,-105,,,0,1
1741699800,559.4,564.02,552.02,555.92,585.3192316390704,576.0973807871693,-149,,,0,1
1741786200,562.17,563.11,553.69,558.87,582.8002571972542,572.9651297349567,-94,,,0,1
1741872600,558.49,559.105,549.68,551.42,579.8116612737061,569.04783341951,-141,,,0,1
1741959000,556.11,563.83,551.4917,562.81,578.1924554381151,567.91368188869,-49,,,0,1
1742218200,562.79,569.71,562.35,567.15,577.1407930154375,567.7748306362009,-8,,,0,0
1742304600,564.8,565.02,559.06,561.02,575.6054793949196,566.5466796114371,-31,,,0,1
1742391000,562.83,570.95,561.63,567.13,574.7982908811177,566.6527378639031,-18,,,0,0
1742477400,563.33,570.57,562.6012,565.49,573.9117869876779,566.441330979557,-24,,,0,0
1742563800,559.28,564.89,558.03,563.98,572.965902512661,565.9938162560012,-73,,,0,1
1742823000,570.8,575.15,570.2,574.08,573.0720070352647,567.4640314821828,-7,,,0,0
1742909400,575.3,576.41,573.69,575.46,573.2994349366681,568.9178439399677,-32,,,0,1
1742995800,575.19,576.33,567.19,568.59,572.8509173236521,568.8582359508827,-57,,,0,1
1743082200,567.18,570.9,564.94,567.08,572.301306149971,568.5349203234495,-61,,,0,1
1743168600,565.53,566.2675,555.07,555.66,570.7164198499737,566.1940257191859,-153,,,0,1
1743427800,549.83,560.7112,546.87,559.39,569.6377131975953,564.9569301338794,-265,,,0,1
1743514200,557.45,562.94,553.68,560.97,568.8122167025863,564.2320337459013,-176,,,0,1
1743600600,555.05,567.42,554.81,564.52,568.4034341594828,564.2843912466465,-126,,,0,1
1743687000,545.11,547.97,536.7,536.7,565.3840594776273,559.2690473836199,-371,,,0,1
1743773400,523.67,525.87,505.06,505.28,559.6598633369008,549.4528569502344,-611,,,0,1
1744032600,489.19,523.17,481.8,504.38,554.3951144476722,541.2577920501917,-591,,,0,1
1744119000,521.86,524.98,489.16,496.48,548.8793892621796,533.1163753137932,-332,,,0,1
1744205400,493.44,548.62,493.05,548.62,548.8546855229245,535.9352161658309,-378,,,0,1
1744291800,532.17,533.495,509.32,524.58,546.5428107112174,533.8706314084071,-67,,,0,1
1744378200,523.01,536.43,520.07,533.94,545.3425430244348,533.8832438796059,-65,,,0,1
1744637400,544.05,544.28,533.86,539.12,544.7499198792506,534.8353813560411,-32,,,0,0
1744723800,539.675,543.23,536.81,537.61,544.0699275097982,535.3398574731245,-23,,,0,0
1744810200,531.68,537.8854,520.29,525.66,542.3166010802936,533.5798833871019,-56,,,0,1
1744896600,527.64,531.165,523.91,526.41,540.8016866916942,532.2762682258106,-39,,,0,1
1745242200,521.16,521.7,508.46,513.88,538.2377165305804,528.9314921847541,-63,,,0,1
1745328600,520.14,529.305,519.1925,527.25,537.1912673371918,528.6257663329807,-11,,,0,0
1745415000,540.43,545.43,533.88,535.42,537.0225752098402,529.861081545166,14,,,0,0
1745501400,536.715,547.43,535.4504,546.69,537.9432823327126,532.9208849005904,2,,,0,0
1745587800,546.65,551.05,543.69,550.64,539.1524935391209,536.1425421913922,-11,,,0,0
1745847000,551.39,553.55,545.02,550.85,540.2665417734903,538.8166254293209,-5,,,0,0
1745933400,548.91,555.45,548.55,554.32,541.6049663664912,541.635420805808,-5,,,0,0
1746019800,547.57,556.52,541.52,554.54,542.8368743315873,543.9817079320247,-24,,,0,0
1746106200,560.37,564.0699,557.86,558.47,544.3257434428647,546.6159428534747,-9,,,0,0
1746192600,564.73,568.38,562.38,566.76,546.462339305449,550.2784986982975,10,,,0,0
1746451800,562.57,566.65,561.7,563.51,548.0859260382633,552.684226207698,13,,,0,0
1746538200,557.93,563.3476,556.96,558.8,549.1063140346192,553.7961850790256,-36,,,0,1
1746624600,560.15,563.82,556.04,561.15,550.2533317456079,555.1332423373846,-13,,,0,1
1746711000,565.24,570.31,561.7,565.06,551.6634906269785,556.938107366951,-5,,,0,0
1746797400,566.48,567.5,562.7637,564.34,552.8707772339329,558.2839060275054,-5,,,0,0
1747056600,581.47,583,577.04,582.99,555.7392746402251,562.7759231134135,40,,,0,0
1747143000,583.41,589.08,582.84,586.84,558.7012484840131,567.1512098200656,14,,,0,0
1747229400,587.81,588.98,585.535,587.59,561.4525581522024,570.8673534891445,-8,,,0,0
1747315800,585.56,590.97,585.0969,590.46,564.2151716615165,574.4296528547546,0,,,0,0
1747402200,591.25,594.5,589.28,594.2,567.070869598515,578.0242614266174,32,,,0,0
1747661400,588.1,595.54,588.1,594.85,569.7165010653231,581.0834866217779,22,,,0,0
1747747800,593.09,594.05,589.6,592.85,571.9196914400542,583.2228526905456,24,,,0,0
1747834200,588.44,592.58,581.82,582.86,572.9616255886204,583.1568794740828,-2,,,0,0
1747920600,582.66,586.62,581.405,583.09,573.9262326754185,583.1447195697041,-14,,,0,0
1748007000,575.98,581.8101,575.6,579.11,574.4199248015691,582.4111341933942,-23,,,0,0
1748352600,586.07,591.31,578.43,591.15,576.0132652966578,584.0000188855043,42,,,0,0
1748439000,591.56,592.7688,586.985,587.73,577.1291447922142,584.6781972699581,24,,,0,0
1748525400,593.06,593.2,586.07,590.05,578.359702431051,585.6548886754202,17,,,0,0
1748611800,588.93,591.1299,583.235,589.39,579.4102069614271,586.3339998253439,7,,,0,0
1748871000,587.76,592.79,585.06,592.71,580.6768539174817,587.4932725843722,26,,,0,0
1748957400,592.34,597.08,591.85,596.09,582.1447725920073,589.0563139326682,41,,,0,0
1749043800,596.96,597.95,595.49,595.93,583.4576513927684,590.3060750358194,35,,,0,0
1749130200,597.63,599,591.05,593.05,584.371208402981,590.8049704838522,24,,,0,0
1749216600,598.66,600.83,596.86,599.14,585.7777599836495,592.320430395879,52,,,0,0
1749475800,599.72,601.25,598.49,599.68,587.1017828423495,593.6585339602647,50,,,0,0
1749562200,600.22,603.47,599.09,603.08,588.6235178097448,595.3715277856711,42,,,0,0
1749648600,604.19,605.06,599.27,601.36,589.8365161135787,596.4603409155491,38,,,0,0
1749735000,600.01,603.75,599.52,603.75,591.1616098170474,597.7857334763584,19,,,0,0
1749821400,598.5,601.85,595.48,597,591.7176469773286,597.6428728442932,-19,,,0,0
1750080600,600.4,604.45,600.22,602.68,592.7616805985355,598.5587141453308,14,,,0,0
1750167000,600.21,601.75,596.76,597.53,593.2158062558178,598.3716752098161,3,,,0,0
1750253400,598.44,601.22,596.47,597.44,593.6181104219304,598.2022797171222,20,,,0,0
1750426200,598.38,599.46,592.86,594.28,593.6811475246037,597.4891379503728,22,,,0,0
1750685400,595.04,600.54,591.89,600.15,594.2972287127367,597.972931050305,11,,,0,1
1750771800,604.33,607.8499,603.41,606.78,595.4860640734285,599.5742163138859,72,,,0,0
1750858200,607.91,608.61,605.54,607.12,596.5940579711971,600.9461769840885,40,,,0,0
1750944600,608.99,612.31,608.37,611.87,598.0489095929879,602.9323266233451,34,,,0,0
1751031000,612.88,616.39,610.83,614.91,599.6547277269891,605.1100854191005,65,,,0,0
1751290200,617.38,619.22,615.04,617.85,601.3876108006092,607.4264335247186,73,,,0,0
1751376600,616.36,618.83,615.52,617.65,602.9364097719797,609.2852637929516,65,,,0,0
1751463000,617.24,620.49,616.61,620.45,604.6043707460768,611.3152158305968,69,,,0,0
1751549400,622.45,626.28,622.43,625.34,606.5791925797838,613.8651765886701,69,,,0,0
1751895000,623.36,624.03,617.87,620.68,607.9221266198044,615.1042353907301,76,,,0,0
1751981400,621.35,622.11,619.52,620.34,609.1047812274421,616.0561925924155,60,,,0,0
1752067800,622.77,624.72,620.9105,624.06,610.5290877772095,617.5114303028854,49,,,0,0
1752154200,624.2,626.8701,623.01,625.82,611.985365131761,619.0220793387244,74,,,0,0
1752240600,622.74,624.86,621.53,623.62,613.0934255954028,619.8580649135018,38,,,0,0
1752499800,623.16,625.1581,621.7999,624.81,614.209289824412,620.7584167474106,46,,,0,0
1752586200,627.52,627.86,622.06,622.14,614.9645955554204,621.0096137024268,51,,,0,0
1752672600,623.74,624.73,618.05,624.22,615.8460626453804,621.5933203019856,24,,,0,0
1752759000,624.4,628.4048,624.18,628.04,617.007390012487,622.7654438834428,69,,,0,0
1752845400,629.3,629.47,626.46,627.58,618.014305249393,623.6408177228168,60,,,0,0
1753104600,628.77,631.54,628.34,628.77,619.0386571304032,624.5733963186683,55,,,0,0
1753191000,629.1,629.73,626.19,628.86,619.9740231179838,625.3527788061832,43,,,0,0
1753277400,631.55,634.21,629.73,634.21,621.3298304400806,626.9631826596044,74,,,0,0
1753363800,634.6,636.15,633.99,634.42,622.576513255311,628.3189676305855,51,,,0,0
1753450200,635.09,637.5799,634.84,637.1,623.959702469091,629.9155189704791,38,,,0,0
1753709400,637.48,638.04,635.54,636.94,625.1959212815585,631.1926973394828,49,,,0,0
1753795800,638.35,638.67,634.335,635.26,626.1544049690291,631.9322069141223,37,,,0,0
1753882200,635.92,637.68,631.54,634.46,626.9454140195977,632.3918056570092,23,,,0,0
1753968600,639.455,639.85,630.765,632.08,627.4344222082075,632.3351137193712,-1,,,0,1
1754055000,626.3,626.34,619.29,621.72,626.8901915217116,630.4050930431218,-64,,,0,1
1754314200,625.67,631.215,625.58,631.17,627.2977923291676,630.5441670352815,31,,,0,0
1754400600,631.79,632.6052,627.04,627.97,627.3618121073421,630.0761366652303,23,,,0,0
1754487000,629.05,633.44,628.13,632.78,627.877830001881,630.567748180643,-2,,,0,1
1754573400,636.24,636.98,629.11,632.25,628.2942271445589,630.8736121477988,10,,,0,1
1754659800,634.06,637.645,633.74,637.18,629.1404912260296,632.0202281209263,19,,,0,1
1754919000,637.46,638.95,634.66,635.92,629.7861587283124,632.7292775534851,5,,,0,1
1755005400,638.29,642.85,636.79,642.69,631.0150959922827,634.540317998306,66,,,0,0
1755091800,644.91,646.19,642.68,644.89,632.3365154215891,636.4220783622504,104,,,1,0
1755178200,642.79,645.62,642.34,644.95,633.5377996671521,637.972609569114,43,,,0,0
1755264600,645.99,646.09,642.5153,643.44,634.4808663655185,638.9666805565478,47,,,0,0
1755523800,642.86,644,642.18,643.3,635.3207838545168,639.7545568189936,47,,,0,0
1755610200,643.12,644.105,638.48,639.81,635.7483282493247,639.7646373973583,20,,,0,0
1755696600,639.4,639.66,632.95,638.11,635.9732493684367,639.4637942342023,-9,,,0,0
1755783000,636.28,637.97,633.81,635.55,635.932939904776,638.7521952825291,27,,,0,0
1755869400,637.76,646.5,637.25,645.31,636.8259932471783,639.9445234129784,138,,,1,0
1756128600,644.04,645.29,642.35,642.47,637.363517699828,640.403700974255,100,,,1,0
1756215000,642.2,645.51,641.57,645.16,638.1060398236539,641.2684826152995,90,,,1,0
1756301400,644.57,647.37,644.42,646.63,638.9178455547344,642.2433039579723,105,,,1,0
1756387800,647.24,649.48,645.34,648.92,639.8704316923787,643.4572486928864,95,,,1,0
1756474200,647.47,647.84,643.14,645.05,640.3637239121522,643.7468398396344,55,,,0,0
1756819800,637.5,640.49,634.92,640.27,640.3547978252806,643.1146871415191,40,,,0,0
1756906200,642.67,644.21,640.46,643.74,640.6771980323967,643.2283803885156,45,,,0,0
1756992600,644.42,649.15,643.51,649.12,641.4812744102637,644.29958395424,44,,,0,0
1757079000,651.48,652.21,643.33,647.24,642.0297244664291,644.8342050534691,101,,,1,0
1757338200,648.62,649.84,647.23,648.83,642.6773697553406,645.5607132255656,97,,,1,0
1757424600,648.97,650.86,647.22,650.33,643.4061916834033,646.4278562754628,62,,,0,0
1757511000,653.62,654.55,650.63,652.21,644.2446496183173,647.4791551344696,62,,,0,0
1757597400,654.18,658.33,653.59,657.63,645.5194448927633,649.3247632918387,111,,,1,0
1757683800,657.6,659.11,656.9,657.41,646.6518787125001,650.7948063296863,69,,,0,0
1757943000,659.64,661.04,659.34,660.91,648.0097950255953,652.6339324515615,58,,,0,0
1758029400,661.47,661.78,659.21,660,649.151719308872,653.9732174603685,49,,,0,0
1758115800,660.01,661.72,654.3,659.18,650.106793660408,654.9199051948469,92,,,1,0
1758202200,661.89,664.89,660.27,662.26,651.2642418832263,656.254467886693,118,,,1,0
1758288600,662.33,664.55,660.37,663.7,652.4485997991095,657.6082009982033,114,,,1,0
1758547800,662.2,667.29,662.17,666.84,653.8192093420514,659.2867099076209,91,,,1,0
1758634200,666.72,667.34,661.98,663.21,654.7135703570941,660.0000353789626,104,,,1,0
1758720600,664.51,664.61,659.67,661.1,655.3218017516566,660.2000289464239,32,,,0,0
1758807000,657.94,659.4056,654.405,658.05,655.5816301562608,659.8091145925287,-20,,,0,1
1758893400,659.51,662.37,657.88,661.82,656.1757606175693,660.1747301211598,18,,,0,0
1759152600,664.36,665.28,661.86,663.68,656.8904500825627,660.8120519173125,55,,,0,0
1759239000,662.93,666.65,661.61,666.18,657.7751691223186,661.7880424778011,50,,,0,0
1759325400,663.17,669.37,663.06,668.45,658.7918196820979,662.9993074818373,55,,,0,0
1759411800,670.45,670.565,666.78,669.22,659.7849797123743,664.1303424851396,77,,,1,0
1759498200,669.99,672.675,668.16,669.21,660.6826006921482,665.0539165787507,126,,,1,0
1759757400,671.62,672.51,669.455,671.61,661.7233053881341,666.2459317462506,123,,,1,0
1759843800,672.54,672.99,667.67,669.12,662.4277524940261,666.7684896105686,55,,,0,0
1759930200,670.25,673.2056,669.42,673.11,663.445109399357,667.9214914995562,62,,,1,0
1760016600,673.53,673.94,669.21,671.16,664.1798608851325,668.5103112269096,65,,,1,0
1760103000,672.13,673.95,652.84,653.02,663.1170169913104,665.6938910038351,-15,,,0,1
1760362200,660.65,665.13,659.7679,663.04,663.109682039757,665.2113653667742,-16,,,0,1
1760448600,657.17,665.83,653.17,662.23,663.0259027978753,664.6692989364516,31,,,0,1
1760535000,666.82,670.23,658.93,665.17,663.230102531411,664.7603354934604,110,,,1,0
1760621400,666.82,668.71,657.11,660.64,662.9834260998481,664.0111835855585,48,,,1,1
1760707800,659.5,665.755,658.14,664.39,663.1173855189102,664.080059297275,-18,,,0,0
1760967000,667.32,672.21,667.27,671.3,663.8966821361569,665.3927757886796,41,,,0,0
1761053400,671.44,672.99,669.981,671.29,664.6008076469991,666.464998372556,18,,,0,0
1761139800,672,672,663.3,667.8,664.9054926329992,666.7077259411822,-10,,,0,0
1761226200,668.12,672.7101,667.8,671.76,665.5583028584279,667.6263212246035,27,,,0,0
1761312600,676.46,678.47,675.65,677.25,666.6717978242918,669.3760810019484,89,,,1,0
1761571800,682.73,685.54,682.115,685.24,668.4401980315022,672.260429910685,84,,,1,0
1761658200,687.05,688.905,684.83,687.06,670.2135125046924,674.9512608360151,23,,,0,1
1761744600,688.72,689.7,682.87,687.39,671.8493684566265,677.2128497749214,-9,,,0,1
1761831000,683.9,685.94,679.83,679.83,672.6094286036144,677.6886952703903,-41,,,0,1
1761917400,685.04,685.08,679.24,682.06,673.5094830223178,678.4834779485012,-42,,,0,1
1762180200,685.67,685.8,679.94,683.34,674.445722734478,679.3664819578646,-26,,,0,1
1762266600,676.11,679.96,674.58,675.24,674.5213681883372,678.6162125109802,-86,,,0,1
1762353000,674.98,680.86,674.17,677.58,674.8126664561146,678.4278102362565,-24,,,0,1
1762439400,676.47,677.38,668.72,670.31,674.3838410793418,676.9518447387553,-60,,,0,1
1762525800,667.91,671.08,661.205,670.97,674.0587133574998,675.8642366044362,-110,,,0,1
1762785000,677.235,682.18,675.03,681.44,674.7616930377379,676.878011767266,41,,,0,1
1762871400,679.95,683.57,678.73,683,675.5462937008105,677.991100536854,36,,,0,0
1762957800,684.79,684.96,680.945,683.38,676.2923609674,678.9709004392441,59,,,0,0
1763044200,680.5,680.86,670.52,672.04,675.8873742086,677.7107367230179,-43,,,0,1
1763130600,665.38,675.66,663.265,671.93,675.5104814268286,676.6596936824692,-88,,,0,1
1763389800,669.7,673.71,662.17,665.67,674.5732927195116,674.6615675583839,-99,,,0,1
1763476200,662.095,665.12,655.86,660.08,673.1929791271772,672.0103734568596,-134,,,0,1
1763562600,660.78,667.34,658.745,662.63,672.1869811150651,670.3048510101579,-115,,,0,1
1763649000,672.91,675.56,651.89,652.53,670.3148876755351,667.0730599174019,-85,,,0,1
1763735400,655.05,664.55,650.85,659.03,669.2401364683413,665.6106853869652,-97,,,0,1
1763994600,662.69,670.06,661.59,668.73,669.191552042785,666.177833498426,40,,,0,1
1764081000,668.63,676.21,664.48,675.02,669.7466423244246,667.7855001350758,107,,,1,0
1764167400,677.63,681.7,676.72,679.68,670.6926763887651,669.948136474153,120,,,1,0
1764340200,680.86,683.665,680.5,683.39,671.9019453041208,672.3921116606706,120,,,1,0
1764599400,678.81,682.99,678.74,680.27,672.6989028942045,673.8244549950941,32,,,0,0
1764685800,681.92,683.82,679.3275,681.53,673.5399597614231,675.2254631778043,27,,,0,0
1764772200,680.57,684.91,679.69,683.89,674.5256778793828,676.8008335091126,64,,,0,0
1764858600,685.3,685.37,681.34,684.39,675.4651371289654,678.1806819620012,94,,,1,0
1764945000,685.47,688.39,684.58,685.69,676.4389335928735,679.5460125143646,75,,,0,0
1765204200,686.59,686.64,681.57,683.63,677.1237970602189,680.2885556935711,103,,,1,0
1765290600,683.15,685.385,682.59,683.04,677.6872449592456,680.7888182947399,61,,,0,0
1765377000,682.56,688.97,681.31,687.57,678.6284597250318,682.021760422969,122,,,1,0
1765463400,685.14,689.25,682.165,689.17,679.6324159416954,683.3214403460655,145,,,1,0
1765549800,688.17,688.88,679.1744,681.76,679.8350429948673,683.0375421013264,95,,,1,0
1765809000,685.74,685.76,679.25,680.73,679.9202769953562,682.6179889919944,53,,,1,1
1765895400,679.23,681.08,674.98,678.87,679.820250614846,681.9365364479954,12,,,0,1
1765981800,679.89,680.435,671.195,671.4,679.0183219848607,680.0208025483599,13,,,0,0
1766068200,677.6,680.74,674.9,676.47,678.7756246529692,679.3752020850218,43,,,0,0
1766154600,676.59,681.09,676.47,680.59,678.9484223050674,679.5960744331996,44,,,0,0
1766413800,683.94,685.36,680.5868,684.83,679.5085725617276,680.547697263527,76,,,1,0
1766500200,683.92,688.2,683.87,687.96,680.3134704129917,681.8953886701585,17,,,0,0
1766586600,687.95,690.83,687.8,690.38,681.2721875165163,683.4380452755842,17,,,0,0
1766759400,690.64,691.66,689.27,690.31,682.1329315625624,684.6874915891143,-4,,,0,0
1767018600,687.54,689.2,686.07,687.85,682.6774142708898,685.2624931183663,-27,,,0,1
1767105000,687.445,688.555,686.58,687.01,683.090041483186,685.5802216422996,-25,,,0,1
1767191400,687.14,687.36,681.71,681.92,682.9786089609778,684.9147267982452,-28,,,0,0
1767364200,685.71,686.87,679.82,683.17,682.9968366789799,684.5975037440188,15,,,0,0
1767623400,686.54,689.43,686.375,687.72,683.4466617571723,685.1652303360154,64,,,0,0
1767709800,687.93,692.315,687.78,691.81,684.2431701612511,686.3733702749216,85,,,1,0
1767796200,692.19,693.96,689.32,689.58,684.7514396697034,686.9563938612995,59,,,0,0
